,BC_ALH_RES,BC_ALU_RES,BC_BR1_RES,BC_GMS_RES,BC_LDR_RES,BC_MCA_RES,BC_REV_RES,BC_SCA_RES,BC_SEV_RES,BC_SON_RES,BC_WGS_RES,BC_JHT_RES,BC_PCN_RES,BC_RUS_RES,BC_SFL_RES,BC_STC_RES
2021-05-12 11:00:00,1374249.0815314401,68119.18996900259,56786.56249366902,7305953.377219819,66033.67318879777,1401886.5541626613,496961.0076558817,455055.0560104885,4047479.6708071935,51816.04764583221,82883.6621976476,0.0,0.0,0.0,0.0,0.0
2021-05-12 12:00:00,1318118.4009101745,85569.12523438944,66147.3001572916,7174824.364856214,68424.12651814207,1460111.6757460015,550874.4980978536,454816.1992616057,4157365.4560617134,53896.23891117871,78861.9391955126,0.0,0.0,0.0,0.0,0.0
2021-05-12 13:00:00,1326121.8167121706,82403.18613390751,78407.93763397164,7634101.1853381,74434.840069129,1524665.2901015359,656292.2475626603,453226.17021855986,4256993.7642129185,55408.37269151765,85801.91637124005,0.0,0.0,0.0,0.0,0.0
2021-05-12 14:00:00,1208062.7234395102,78603.2326262239,103346.05419431133,7506505.020142838,71078.06368809505,1607701.8703051147,785705.9009962241,462951.5019881893,4409220.855497302,55343.30921575535,78907.89478965159,0.0,0.0,0.0,0.0,0.0
2021-05-12 15:00:00,1141693.335690099,76592.36409547867,186837.06111786215,7234230.318906042,66000.67552478687,1552423.6592868108,820191.6012790421,460810.3902509047,4404581.584801795,57242.95227405644,75960.36558693372,0.0,0.0,0.0,0.0,0.0
2021-05-12 16:00:00,1223105.7865385327,95989.38568577521,302341.68136372423,7217152.621543494,61707.58660092547,1575389.5065406195,781221.3515116597,457119.1646964993,4209886.609830312,55880.86773711529,72873.07349399258,0.0,0.0,0.0,0.0,0.0
2021-05-12 17:00:00,1061659.4276182505,90390.46747063166,380329.59289601014,7194918.820801819,55980.37691532894,1570950.0375654844,769002.835153753,445630.7872751171,3909769.3189273025,55975.491898144945,80177.89197003844,0.0,0.0,0.0,0.0,0.0
2021-05-12 18:00:00,1164920.5850210781,89996.29001503949,383408.4085654287,7381106.700314959,53851.422458832974,1508367.410341983,906894.1627916115,451865.2672558529,3789010.6962977503,55355.3008548918,77897.10034941227,0.0,0.0,0.0,0.0,0.0
2021-05-12 19:00:00,1174366.7347709008,83576.5287396702,503448.2667170807,7352137.639025542,53613.501778783866,1454977.9000810406,841165.8192737144,462883.94457405654,3773895.961476459,56361.12086898234,77432.41932453231,0.0,0.0,0.0,0.0,0.0
2021-05-12 20:00:00,2212428.638915705,78838.48105603243,568801.2947308383,7290927.574049544,53999.589429440755,1465489.2882078427,694365.0172057302,463157.348809152,3824407.896207064,54123.9970285169,75184.70667514752,0.0,0.0,0.0,0.0,0.0
2021-05-12 21:00:00,2487781.8808835777,70428.62458027064,608731.4078640091,7325972.842172976,56025.85093657043,1408452.1652928318,800050.8063318453,458614.1542362483,3649192.2345117456,56972.67380290132,76564.07632666339,0.0,0.0,0.0,0.0,0.0
2021-05-12 22:00:00,3107288.339345147,80614.47021954085,687747.7297093098,7364182.257587691,54259.542377274076,1377030.2967023007,771927.2276697718,456184.9151009463,3506932.977739686,56374.6828328695,80790.64510632667,0.0,0.0,0.0,0.0,0.0
2021-05-12 23:00:00,3079193.241974398,69538.62505984982,544794.6195778302,7400510.491878758,52941.050935587686,1580697.3628256568,881185.0210513388,452095.13143900654,3302968.6437738957,56981.69235123844,76169.93678248148,0.0,0.0,0.0,0.0,0.0
2021-05-13 00:00:00,3230948.7369919443,63408.14718114541,440386.5259211753,7582809.203685148,53423.82659965233,1638158.531055574,1065769.7854866597,449877.9100598488,3349390.9454423897,58612.98696684263,65810.50181952713,0.0,0.0,0.0,0.0,0.0
2021-05-13 01:00:00,3438484.0704222694,56554.76504478457,392311.4315449629,7646957.411153074,52971.76214674259,1666749.7723324974,1265366.39602889,451200.2049021744,3358270.7010794305,56798.46311422011,67005.33399883022,0.0,0.0,0.0,0.0,0.0
2021-05-13 02:00:00,2805161.5548879346,58200.16780006855,324774.92239608476,7448219.192273153,52886.45433755153,1730177.9051798268,1292698.3206403279,452975.922873878,3282241.921008542,54984.324820606205,66134.30189679918,0.0,0.0,0.0,0.0,0.0
2021-05-13 03:00:00,2550824.3823692664,55006.06712063151,272412.4273583732,7505482.175843871,52706.55678925409,1855500.3588894024,1236859.9023009774,441522.5898203364,3331331.4657743755,57243.84469763839,60587.93876957,0.0,0.0,0.0,0.0,0.0
2021-05-13 04:00:00,2168346.044237682,53379.789904989186,203591.02376635186,7427325.969888734,52318.2872285994,2081125.6917574373,1261374.486780223,433146.30839847995,3354659.8157423157,57260.37950278368,64995.27028687433,0.0,0.0,0.0,0.0,0.0
2021-05-13 05:00:00,1911574.564108458,49695.27861354511,98898.65431382412,7245049.320748779,52268.13696449155,2130214.395804815,1194617.256310281,417686.40454588784,3450113.088584418,58009.48891588068,69281.28064460662,0.0,0.0,0.0,0.0,0.0
2021-05-13 06:00:00,2064178.2690115815,49046.79627489034,24193.83347561313,7120549.083291426,52060.78044901452,2044032.3445203423,1146489.2625861235,410058.3908405114,3641281.1406241423,55934.654714158445,68467.80429176136,0.0,0.0,0.0,0.0,0.0
2021-05-13 07:00:00,1731176.0196139659,47924.000197833855,24179.507539099584,7114290.888797301,52041.58709416871,2088950.5815081494,915731.8727365186,404367.840523661,3734245.0717625287,53975.66608802768,75569.21870699032,0.0,0.0,0.0,0.0,0.0
2021-05-13 08:00:00,1763721.3080108736,47638.85664471722,24179.507539099584,6941787.680998129,51993.722576712586,2113350.626445519,871733.1773726635,398375.2679090784,4003790.190969692,53626.40856073912,80361.54886788188,0.0,0.0,0.0,0.0,0.0
2021-05-13 09:00:00,1615683.0252308934,47588.13037733298,24179.507539099584,6784951.192556853,52041.58709416871,2085452.6892225067,816406.7153154406,391288.0025391108,4093227.0737621435,53603.262115210666,82147.7040583497,0.0,0.0,0.0,0.0,0.0
2021-05-13 10:00:00,2045230.9424958832,47559.04685242001,24395.173549592146,6711270.728688823,52041.58709416871,2071355.0435477216,749207.0575245717,383285.8263420491,4268270.33732198,53683.68705878443,82744.28589240111,0.0,0.0,0.0,0.0,0.0
2021-05-13 11:00:00,2134602.115080798,47588.13037733298,48590.15424496145,6627066.779189593,52041.58709416871,2116539.3282069135,672305.0596357778,375549.5677809089,4389606.847716781,54553.575392407794,84002.07196085124,0.0,0.0,0.0,0.0,0.0
2021-05-13 12:00:00,2231656.288796212,47671.690256285045,59606.68087307527,6614097.181118198,52041.58709416871,2144517.5769840893,735664.1165260273,371086.1785913384,4347353.19151912,53778.59161320264,88852.22360341506,0.0,0.0,0.0,0.0,0.0
2021-05-13 13:00:00,2006402.5699515403,47741.32348874508,67456.52464078671,6551764.954571054,52041.58709416871,2165766.2262230483,995617.9867843146,373234.89124517015,4485344.678732424,54002.500575661696,86288.4330923358,0.0,0.0,0.0,0.0,0.0
2021-05-13 14:00:00,2030843.6503067133,47673.29857210187,117564.32452144401,6526575.523262144,51689.453591311714,2081635.6822498615,998140.1688538864,376266.1276670381,4620524.451965553,56107.88248214083,83408.17391420867,0.0,0.0,0.0,0.0,0.0
2021-05-13 15:00:00,1924564.9678825468,47780.94735534673,226319.27134013482,6733102.288861491,51925.9038837831,2098157.034615531,1011094.6356111149,377718.3911477172,4561919.317034146,57166.20444108727,85074.19370796018,0.0,0.0,0.0,0.0,0.0
2021-05-13 16:00:00,2152487.394940405,48482.73075655784,318971.2483888898,6704314.395563779,59798.323358105976,2213372.2641159887,1005716.6574883776,384328.0097971712,4533858.364223873,57309.71356636351,80649.51240932774,0.0,0.0,0.0,0.0,0.0
2021-05-13 17:00:00,2410053.0441511488,47952.488863100494,428490.1439893869,6561380.822793493,51789.973961589596,2289716.8368876134,1216524.7395493032,392646.58262243733,4242693.486891227,57273.76550221604,83176.55905604985,0.0,0.0,0.0,0.0,0.0
2021-05-13 18:00:00,3310405.2030738415,48658.411517932764,504485.7703268012,6672122.238975436,51789.973961589596,2066962.1037423196,1184486.195146919,400448.66378615226,4183692.78975861,57852.75518663541,86694.31898437899,0.0,0.0,0.0,0.0,0.0
2021-05-13 19:00:00,3421278.537336962,50879.07406688042,540397.9341391034,6809546.415278631,51676.096944556164,1949422.1737640488,1142919.386311854,403702.0211658489,4275237.484506514,56715.64724808309,84754.59679755864,0.0,0.0,0.0,0.0,0.0
2021-05-13 20:00:00,3867881.3035559794,53191.822411598136,649340.6611822671,6900825.194911051,51778.45794868211,1867261.8259641873,1092953.5790226306,410021.50809310173,4439051.795374611,56762.9352643382,78769.94322324809,0.0,0.0,0.0,0.0,0.0
2021-05-13 21:00:00,4245945.510005744,53349.092060274554,768640.4349768889,7079701.9213037705,51654.04403939585,1954025.8913548915,1106115.2446453862,415666.6107200546,4417663.932000001,58099.15280388039,80024.14128540819,0.0,0.0,0.0,0.0,0.0
2021-05-13 22:00:00,4309303.940748328,52893.64354395133,829482.3452459752,7010078.551718099,51952.66489104109,2178291.267505144,1246872.344497857,417808.86378936237,4192218.3899542615,57577.25169385037,75178.24608997587,0.0,0.0,0.0,0.0,0.0
2021-05-13 23:00:00,4611128.9925392745,52981.204491093995,766147.3985211005,7019734.237655582,52345.86980201687,2336329.2593404287,1406557.9818509086,430996.3986034512,4147244.3628936857,58428.53057593267,67687.39581497833,0.0,0.0,0.0,0.0,0.0
2021-05-14 00:00:00,4540668.539446667,53396.82578396999,625813.762557268,6912183.725524303,56054.34832036753,2217780.9238659507,1668719.7245284743,435608.65609749046,4160325.579534686,58760.216932904405,65621.10228269907,0.0,0.0,0.0,0.0,0.0
2021-05-14 01:00:00,4349882.8608268015,52468.96445952708,551662.5379131259,6996029.517583065,51774.26004955857,2469306.5005195183,1660542.2909752396,431654.9882131638,4381585.9596219435,60121.39487644525,60416.82676358958,0.0,0.0,0.0,0.0,0.0
2021-05-14 02:00:00,4211127.3741660835,52940.15868915361,440106.76226177317,7269160.237549161,52197.82684300004,2612253.0618416937,1614803.8657477456,423039.92737143394,4582782.385808906,59734.6387863061,61043.11126531362,0.0,0.0,0.0,0.0,0.0
2021-05-14 03:00:00,3450805.868123905,51554.08161864148,363550.9603963243,7282478.38362136,51471.8883869344,2824038.2708624885,1511797.408048476,418652.7751066583,4952044.705502452,59335.477919968864,63201.647710356614,0.0,0.0,0.0,0.0,0.0
2021-05-14 04:00:00,2836234.660617215,51133.20888258097,277310.6380378717,7204572.5126603,51562.150279286325,3101322.3577966397,1678544.850092385,417691.39342389104,5063391.374956523,58885.47710311044,67329.81621270324,0.0,0.0,0.0,0.0,0.0
2021-05-14 05:00:00,2505480.4620733107,50067.59262131573,81894.10025423355,7074658.613860407,51492.74035305494,2972092.099416816,1639018.5620235065,406269.74116810557,5368015.8291252535,58648.826006053474,65088.41923949664,0.0,0.0,0.0,0.0,0.0
2021-05-14 06:00:00,2147394.573237546,48764.229084116145,24244.49895502799,6972077.998922099,51264.531871457584,2848137.951631516,1397145.168167323,406261.3274941016,5650883.990779116,58111.486416143656,68335.17526950169,0.0,0.0,0.0,0.0,0.0
2021-05-14 07:00:00,2006141.5777669009,47860.08421560089,24255.837227059183,6947548.88076142,51245.33851661179,2838538.740337948,1124047.8667396684,397613.68961725954,6018292.517411387,58150.923857929534,64070.46551157563,0.0,0.0,0.0,0.0,0.0
2021-05-14 08:00:00,2150706.070002401,47631.56279101846,24226.881652936514,6741763.274523992,51471.8883869344,2969415.383894513,1007043.4143696923,390515.7298265706,6444565.731022789,57899.88262117639,74198.41615380396,0.0,0.0,0.0,0.0,0.0
2021-05-14 09:00:00,1971420.6307421243,47714.00275200416,24202.85840407214,6606247.724617668,51245.33851661179,2970022.3798670345,936152.812275336,386248.97385882656,6416288.7904405845,57131.16554965313,76356.63049112714,0.0,0.0,0.0,0.0,0.0
2021-05-14 10:00:00,1871442.8203091265,48048.97069489323,24179.507539099584,6420484.458400211,51471.8883869344,2903955.9266750887,880807.5929451071,381354.7225280162,6356755.858372576,57208.42006504174,75837.02693303295,0.0,0.0,0.0,0.0,0.0
2021-05-14 11:00:00,1930036.4404259406,49523.54906679778,50197.36242844714,6408848.6911043255,50983.31723805973,3047676.92715205,1205633.607648144,378548.43877985835,6428651.3104865225,58135.73916803136,75621.07962435916,0.0,0.0,0.0,0.0,0.0
2021-05-14 12:00:00,1838752.6437620802,107397.4564015347,70529.71986783535,6516112.170533675,70045.20736556957,3113378.053899192,1293796.5034144076,383386.94089787535,6421271.647672826,57223.66312549241,68598.12115390155,0.0,0.0,0.0,0.0,0.0
2021-05-14 13:00:00,1684795.7109423964,116766.65472165761,103630.28930042264,6897705.153203793,70530.4236202999,3065396.95837602,1231941.044158571,383941.63236954896,6501789.8501866795,57744.8950075889,70064.83653227813,0.0,0.0,0.0,0.0,0.0
2021-05-14 14:00:00,1488315.232749143,113601.90987385377,157529.593047529,7009453.979095148,68332.9587068977,2953581.6043547215,1231153.7835010996,384293.65190530504,6808778.521873088,58307.61949847965,66468.94110782047,0.0,0.0,0.0,0.0,0.0
2021-05-14 15:00:00,1547405.1559418845,105314.06880216207,277218.2046385222,6996564.225962786,66025.12718738185,2841580.2520299107,1387106.9859469063,383877.14100368373,6667695.150964237,59731.94565977378,66224.39868763603,0.0,0.0,0.0,0.0,0.0
2021-05-14 16:00:00,1836165.1616912533,204317.11500401373,312530.6175770448,6872936.393798518,63897.48220716172,2887102.569833187,1523064.4352594663,385106.40245970397,6371460.673421267,59917.65449711565,69543.79669361532,0.0,0.0,0.0,0.0,0.0
2021-05-14 17:00:00,1832721.5261066414,210177.20059747883,577087.5940125079,6901543.643364644,61514.077213338795,2956310.585501821,1572103.2309054432,410211.7575303449,6129921.901078653,60419.85056662051,69207.88554517484,0.0,0.0,0.0,0.0,0.0
2021-05-14 18:00:00,1839397.928025823,194162.69137699355,534112.0974942647,7063361.345383371,59156.043691826904,2836203.252245938,1557308.5749614127,415377.1541059759,6486142.148205307,58142.46897980816,64640.086786527514,0.0,0.0,0.0,0.0,0.0
2021-05-14 19:00:00,3061076.3944059005,163096.60153145526,687302.004002838,7347554.346340176,56342.76564630825,2694888.4917844622,1461480.2187114612,413807.2359334296,6488452.675782418,57047.312859703816,64847.65902573807,0.0,0.0,0.0,0.0,0.0
2021-05-14 20:00:00,3308238.634758485,144971.1768344938,833121.5829697895,7228423.994565112,66200.09930933519,2787305.030477569,1125085.9294953463,433925.85678222927,6560265.752757899,56247.8945716449,62228.742756176245,0.0,0.0,0.0,0.0,0.0
2021-05-14 21:00:00,3823481.8598885695,123097.42349331279,675935.0309882292,7499131.186481765,64887.240604716775,2952480.449576342,1329757.2085689893,475270.9809240204,6123074.782335179,59548.81653366899,65505.55266681077,0.0,0.0,0.0,0.0,0.0
2021-05-14 22:00:00,4034023.942343483,180767.7051982742,1028125.8681567593,7566998.80933716,62854.09732662146,3185707.567703567,1913829.3887622855,478552.5294544576,6061414.088486813,63037.04301099762,68002.12435494037,0.0,0.0,0.0,0.0,0.0
2021-05-14 23:00:00,3900920.688391249,177653.20093601636,920850.4141933504,7604024.5468265535,61256.04340857845,3310711.591091372,2190406.8132155645,472319.54196467804,5926465.822050505,64925.66197981955,66123.66473474079,0.0,0.0,0.0,0.0,0.0
2021-05-15 00:00:00,4491200.284466872,154507.55641271206,760683.5148152078,7581891.607096089,59295.723170473175,3234817.3194297566,2111261.124790358,482070.78698698746,5843347.225582806,64145.47714890592,63415.69309964254,0.0,0.0,0.0,0.0,0.0
2021-05-15 01:00:00,4110537.871394558,128543.31509527664,648552.5941920802,7653710.353092349,57743.68540004313,3322254.604574856,2138442.5864881556,507169.76555369573,5867838.177204818,64741.76713502381,64547.25259660852,0.0,0.0,0.0,0.0,0.0
2021-05-15 02:00:00,3624050.758416477,120690.94445309536,511756.00083797495,7653011.406443528,56117.04164939733,3694415.786624215,2115614.601820573,499121.0602063256,5781434.474832194,64484.629881025314,59440.99613322428,0.0,0.0,0.0,0.0,0.0
2021-05-15 03:00:00,3187311.2263984852,106965.39050537984,429842.1591103611,7751751.9238749435,54473.21903025725,3746601.0152415335,2091825.7902178832,514282.49796712474,5314949.354000389,68405.050197609,62918.738313725575,0.0,0.0,0.0,0.0,0.0
2021-05-15 04:00:00,2365178.974446938,94881.7576302276,306555.22323100135,7716599.636202541,52505.808381420444,3932859.7666834127,2165607.992493241,501295.91624933906,5253846.13626401,67915.59605898123,63515.251848026244,0.0,0.0,0.0,0.0,0.0
2021-05-15 05:00:00,2394048.3812803915,78274.6970639335,92571.99162810194,7682875.271664819,51376.66485379392,3972761.8474954185,2056762.4088451003,482661.817338681,5274316.372148441,65842.40860160628,67774.71785857185,0.0,0.0,0.0,0.0,0.0
2021-05-15 06:00:00,2121455.891901352,59601.93046870607,24226.881652936514,7577452.28316072,50960.28521224477,3889887.5002388647,1588519.8793068125,459633.5113885082,5621912.360213825,66339.65304151514,67739.33672041784,0.0,0.0,0.0,0.0,0.0
2021-05-15 07:00:00,1957244.5928158425,48806.29737250907,24255.837227059183,7535415.1996965185,50960.28521224477,3913367.146333758,1257016.0756796573,448610.8995222225,5345023.832784592,65992.99612531853,67457.33780162448,0.0,0.0,0.0,0.0,0.0
2021-05-15 08:00:00,1972760.7660855548,50222.421584110336,24179.507539099584,7209627.814676708,50669.50579595519,3896876.4890374136,1167405.4183282505,429388.2505963805,5240694.891261214,64489.82782605748,68873.65899843958,0.0,0.0,0.0,0.0,0.0
2021-05-15 09:00:00,2180314.257553963,51623.38817717746,24126.52871611254,7070326.480890051,50669.50579595519,3836282.235230346,1034870.3477720422,411854.2486693177,5769852.463579348,63265.192387681935,72557.75108536023,0.0,0.0,0.0,0.0,0.0
2021-05-15 10:00:00,2162508.7232098375,51795.70059702448,24179.507539099584,6966743.453592559,50669.50579595519,3877369.7640950824,876045.2508190351,398608.65755904204,5265946.161064441,64832.478742572166,73903.15043009071,0.0,0.0,0.0,0.0,0.0
2021-05-15 11:00:00,2169871.5428121723,51904.35428920128,24179.507539099584,7144199.058531246,50662.68996721032,3800994.998831296,1190259.1109121519,389322.7648811777,5138466.305472961,63858.77602274605,72086.21010033743,0.0,0.0,0.0,0.0,0.0
2021-05-15 12:00:00,1920569.2371459787,94035.95420908321,36819.511579726255,7359202.979194586,58200.08397219704,3676634.346229095,1455686.3023537688,384731.8424504178,5239489.868865293,66837.1314863011,73105.1273277851,0.0,0.0,0.0,0.0,0.0
2021-05-15 13:00:00,1763683.1535471291,96611.68267622488,56871.21073078096,7329451.595754588,58471.943816584295,3656367.6802718393,1325582.4496603692,383252.8997034667,5076475.813102198,67117.2925837256,75757.9286372486,0.0,0.0,0.0,0.0,0.0
2021-05-15 14:00:00,1671065.4678391977,91883.48113255057,96887.62022665767,7351161.986496611,57746.9842315516,3604747.8626219714,1354267.5675828652,383259.65285449947,5154124.859361801,68084.21178537476,76434.87225730793,0.0,0.0,0.0,0.0,0.0
2021-05-15 15:00:00,1601575.8444541728,85685.08053686837,101265.15075456917,7446566.091584559,56749.3488682528,3441556.2790353894,1546059.9734012072,381779.82039389136,4870167.803226528,69366.48450217585,76129.84259751624,0.0,0.0,0.0,0.0,0.0
2021-05-15 16:00:00,1748153.541218806,146150.26977881003,143712.6758363864,7774396.476185243,55522.89497510633,3436831.120467825,1720495.0304739426,383246.63995015476,4507526.069546245,67577.80897352935,76534.15969200789,0.0,0.0,0.0,0.0,0.0
2021-05-15 17:00:00,2013738.3795519185,141969.6100919262,336220.64309517335,7814631.992614651,54763.88900390697,3435185.472095466,1686300.3207676779,397009.462462079,4266101.538301435,69162.7887748769,77670.7647243024,0.0,0.0,0.0,0.0,0.0
2021-05-15 18:00:00,1977294.1177303954,131564.74106628585,513592.8012357398,7893366.559212238,53786.26292933283,3182640.4799344335,1761772.4783136202,401726.87403093965,4204187.506386891,67585.87984795091,81344.06550606796,0.0,0.0,0.0,0.0,0.0
2021-05-15 19:00:00,3485770.505001639,118341.91359491824,559817.0592488374,8043682.017442843,52582.086984435846,3098638.3599725678,1701966.106660397,401355.40358146705,4100036.990446498,68858.56640001024,78033.02851499904,0.0,0.0,0.0,0.0,0.0
2021-05-15 20:00:00,3440251.9838322755,104601.36593408638,711004.6676496861,8027441.903263009,56549.832341673064,3182700.6962725664,1306655.9874835971,411589.39325395075,3809858.3850979186,70302.17182745357,78439.37839267818,0.0,0.0,0.0,0.0,0.0
2021-05-15 21:00:00,4330727.719296733,92662.93164936955,669167.9733698854,8329964.83876053,56197.49322091179,3391455.902906811,1467854.8378507881,433331.4908794501,3643258.5284030815,72130.52273137108,80654.18022059601,0.0,0.0,0.0,0.0,0.0
2021-05-15 22:00:00,4578863.786637586,135034.24225873835,744774.2376512592,8264140.211372905,55432.7746557566,3536973.242383053,2100878.3365132827,437760.19371299935,3418310.374738846,73375.9674971571,78651.20898369628,0.0,0.0,0.0,0.0,0.0
2021-05-15 23:00:00,4760107.419461947,126977.60154747634,1005479.7175542254,8201311.028328099,54738.58968717536,3733693.2148018004,2521635.5172224417,438312.31462661584,3444182.4147831053,74016.31901854416,79336.93213070028,0.0,0.0,0.0,0.0,0.0
2021-05-16 00:00:00,5283194.531048514,111346.59088727889,843490.9382120658,8197533.558829184,53729.68691247205,3544323.8249290483,2395824.537457576,443459.9884869854,3276140.4189711614,73048.02170085841,78501.13499687663,0.0,0.0,0.0,0.0,0.0
2021-05-16 01:00:00,4728809.568084415,96837.15737695507,715765.8304757206,8322498.696419097,53178.498933102506,3715721.3940572254,2452066.2941024615,452722.219231745,3116121.4701843443,74959.7002235745,77585.7014784094,0.0,0.0,0.0,0.0,0.0
2021-05-16 02:00:00,4247896.237144693,86697.7111134909,568548.2505040069,8277115.7934866985,52428.38216099543,3991909.7864304055,2465851.6768163233,450064.9719279444,3036054.8580944506,75160.54719635681,76753.4006800882,0.0,0.0,0.0,0.0,0.0
2021-05-16 03:00:00,3665565.780793212,79188.3483494283,486138.3851649162,8364043.874137782,51634.252710999564,4342625.419364074,2431895.9168472993,454855.2199332125,2881815.6213475396,73918.7856337389,73761.04276677461,0.0,0.0,0.0,0.0,0.0
2021-05-16 04:00:00,2763940.259954809,72001.83934415379,335255.53038682527,8216326.410900615,50700.588518127515,4377971.531196622,2312401.608488755,447864.36542576854,2587173.572816592,72378.20021870786,70808.33042952741,0.0,0.0,0.0,0.0,0.0
2021-05-16 05:00:00,2728137.8518116283,62678.507773059624,99405.81284362404,8149556.8314685775,50330.360135173476,4377379.135424972,2299699.542213272,436202.8016675435,2428308.4119790355,70040.51383280443,75483.65300386396,0.0,0.0,0.0,0.0,0.0
2021-05-16 06:00:00,2392985.511782862,54143.42241950692,24332.258207864055,8063117.7002575975,50144.14983718724,4454778.73848115,1855639.077985232,426329.15006848186,2597861.6400492364,70131.25204881914,81907.73967847497,0.0,0.0,0.0,0.0,0.0
2021-05-16 07:00:00,2301280.227264006,48653.34960267498,24217.294265930766,7848283.524341174,50136.233761199364,4613497.831417872,1375415.8561114718,417698.98254503764,2378171.8785741385,72989.04342971674,83730.486886659,0.0,0.0,0.0,0.0,0.0
2021-05-16 08:00:00,2240874.0786196315,47498.909109115426,24199.11866624057,7334717.937265206,49942.08070480396,4653362.758711028,1302766.497468112,407739.65383031615,2355577.6898314897,69403.84376565294,85845.23656946496,0.0,0.0,0.0,0.0,0.0
2021-05-16 09:00:00,2554186.4923438183,47435.142521376605,24246.4927800775,7203617.536820825,49942.08070480396,4443391.018992662,1260060.010151222,397360.62713281007,2336576.7013867795,68845.62478755634,86482.44010050832,0.0,0.0,0.0,0.0,0.0
2021-05-16 10:00:00,2523440.2671094146,47435.142521376605,24446.71330160398,7331050.060877768,49894.54256089948,4590397.406960629,1152299.336089622,389647.87492611376,2206757.5608347924,70768.80913101957,93474.70894449748,0.0,0.0,0.0,0.0,0.0
2021-05-16 11:00:00,2468657.9678901155,47488.40550765212,79062.22190558017,7391802.740448452,49906.05857380697,4405645.597540624,1246797.6967051083,384662.74004903954,2179117.039388634,69989.82203782078,92010.36926437111,0.0,0.0,0.0,0.0,0.0
2021-05-16 12:00:00,2195133.6235403446,49779.456074467686,66153.80881470186,7604681.092561252,49746.6872903791,4161143.612999762,1542684.5577038613,380802.03959863645,2246862.3125818097,72761.43657224542,96856.88241562835,0.0,0.0,0.0,0.0,0.0
2021-05-16 13:00:00,2071520.3430839146,49587.51982886397,98744.6908751898,7690529.792909702,49818.11388366237,4111972.212025681,1472270.9974334266,378822.59807914606,2183339.634482957,72695.3414400837,98190.05190152024,0.0,0.0,0.0,0.0,0.0
2021-05-16 14:00:00,1927070.2096346335,49416.04491721071,227964.01969371145,7835407.1105222395,50371.01418600507,4449400.203213732,1477413.996497737,379457.3020752077,2127599.7791746836,72386.62476880492,93135.41795307209,0.0,0.0,0.0,0.0,0.0
2021-05-16 15:00:00,1916582.649274815,49114.58355659217,455299.5843420085,7912129.481575878,51313.34302779241,4484660.331071412,1614304.6589342891,378436.7628043701,2044806.0338237875,74545.86216438813,93049.27758928567,0.0,0.0,0.0,0.0,0.0
2021-05-16 16:00:00,2160789.450970273,52333.25041919036,446129.95756567456,8218951.5165546425,54452.58495511486,4339958.485054005,1983445.6407303195,379749.67140636937,1931402.562764292,75290.29933715399,98232.00807659095,0.0,0.0,0.0,0.0,0.0
2021-05-16 17:00:00,2853108.528987102,51903.94177779275,813296.0505514647,8191103.265349915,52079.77391592038,4317202.481832195,1983885.5720233847,381522.0646568139,1791139.1717033477,76246.71379201482,105603.42443216416,0.0,0.0,0.0,0.0,0.0
2021-05-16 18:00:00,3746497.4177947077,51424.407882729436,779796.0491406439,8446856.309033064,54526.512515405724,4196407.324217331,1870080.483185946,383592.8243900509,1791813.1940443034,75193.36669856824,106772.98895859985,0.0,0.0,0.0,0.0,0.0
2021-05-16 19:00:00,4359759.095963511,50889.450114812505,953461.566325901,8657120.24727847,56258.822578281484,4399272.127655821,1877672.5327371203,385355.33307057107,1768634.646299921,75466.18812267536,102132.78629847562,0.0,0.0,0.0,0.0,0.0
2021-05-16 20:00:00,4583693.553640119,50049.47339148637,1336703.4773461674,8641944.398816345,60044.13908792576,4666229.116389775,1804204.8633460829,387298.8648594751,1793680.064598151,74274.70187416066,100629.90984512796,0.0,0.0,0.0,0.0,0.0
2021-05-16 21:00:00,5440211.838049746,50065.88956238031,1096149.0931562204,8610637.794383572,53083.64696984672,4588176.312051936,1780569.0067787524,389090.5354012762,1771168.9251793781,75599.33895501135,108599.50122490586,0.0,0.0,0.0,0.0,0.0
2021-05-16 22:00:00,5785317.023422574,52748.09776129493,1412210.2840347171,8783492.791908976,53175.17410030182,4414103.481297904,2316304.335110638,391776.42943896196,1883374.0360750246,77468.17570709095,103231.28762127504,0.0,0.0,0.0,0.0,0.0
2021-05-16 23:00:00,6532713.85552419,51776.68170882406,1245683.0486397345,8619331.270009995,51558.3568978136,4557736.545618965,2853225.509413383,393051.9766567343,1908192.0344438506,77436.11468840134,100919.47649796086,0.0,0.0,0.0,0.0,0.0
2021-05-17 00:00:00,6210819.107773674,51528.183581678386,1081286.052833995,8632027.98675924,52120.30467800096,4818695.731075338,2869640.577551452,394189.4598668097,1971073.17470083,79679.32813481613,103124.29156815915,0.0,0.0,0.0,0.0,0.0
2021-05-17 01:00:00,5892113.950449027,51628.38628287922,875022.0807051798,8566534.874671532,50912.7767949614,5366244.087551377,2794059.813759279,397056.6688173925,1990071.2402459418,80697.73356003698,101697.55411397749,0.0,0.0,0.0,0.0,0.0
2021-05-17 02:00:00,5255513.304927269,50976.01572076265,724818.4297785178,8761405.950288143,52070.83486457974,5565212.378124762,3079988.963838568,394423.2823676511,1958409.5569217515,81680.23340907673,98181.22092886662,0.0,0.0,0.0,0.0,0.0
