time,Capital_1,GreaterVancouver_1,MountWaddington_1,Nanaimo_1,Alberni-Clayoquot_1,Comox-Strathcona_1,CentralOkanagan_1,PeaceRiver_1
2021-01-02 18:00:00,0.6872063347967815,0.7735494320993814,0.7898517883950955,0.15025964154697122,0.711634474295453,0.5729328756601195,0.31663077062603606,0.07002070572144714
2021-01-02 19:00:00,0.7503700849673773,0.569100744663726,0.7229048947949731,0.1513354312800779,0.48127323720020215,0.3950021835554661,0.28855429872012006,0.08557727651691066
2021-01-02 20:00:00,0.7356412430442472,0.48239454242400126,0.7079216276800087,0.1314970259580333,0.22053275796750882,0.27909208278075454,0.2286264845123258,0.11432635845951948
2021-01-02 21:00:00,0.7187082928219901,0.4845601447237968,0.661298082697684,0.1251880375043526,0.059103855682348425,0.2171217338686276,0.17523559491325447,0.1934862234199074
2021-01-02 22:00:00,0.6735525180071971,0.4327754441477612,0.6697433461156621,0.10218159502945805,0.017993059297208527,0.26834329072804347,0.13511535417827722,0.29627166834397417
2021-01-02 23:00:00,0.5233104718797579,0.2808991491606711,0.6398076680347722,0.06395580221450593,0.04664712461305739,0.3444268837376895,0.13995996166479238,0.3788159049704757
2021-01-03 00:00:00,0.4517960411494446,0.12580125885272367,0.5928223061418155,0.04452407144657687,0.04480201873005225,0.30454854244405466,0.18535946635740738,0.4522646465241075
2021-01-03 01:00:00,0.4311707990901068,0.05996569887378791,0.5248256801271802,0.032926700026252614,0.04723705501777195,0.2882322025880965,0.22369970981247123,0.5242698784076715
2021-01-03 02:00:00,0.3975194409888893,0.03259711467999444,0.45694527922775674,0.021029299142945823,0.09982103430030932,0.24812011513247315,0.2977360812211164,0.6087854564175629
2021-01-03 03:00:00,0.3068038872135361,0.03050010136311547,0.35431530451464516,0.033310670999543296,0.2227672192602628,0.23058140416353767,0.3406693354610164,0.6416928701668533
2021-01-03 04:00:00,0.2175597799030411,0.11433424534080185,0.279613914593078,0.054485561039872156,0.17104350186618542,0.20620432244441758,0.31902898646680317,0.6691296992532267
2021-01-03 05:00:00,0.15516354284698514,0.17167839631422188,0.23619084029984913,0.060315017321457526,0.2197539401752985,0.2439885169875001,0.31250003439277496,0.6943884102938157
2021-01-03 06:00:00,0.215925622878787,0.29871380041230405,0.1981122891744221,0.08441658600584488,0.4643986310816211,0.2670091859331438,0.3430226080017505,0.7047983779832788
2021-01-03 07:00:00,0.31313779685455895,0.5150059560979295,0.1675512441457788,0.15183464257087148,0.47619014334609816,0.19637287076092497,0.34745453780379365,0.7158868147083427
2021-01-03 08:00:00,0.3806635839037061,0.6913687819830572,0.11558017714607796,0.21607049413996243,0.3779092755279671,0.12349041741670794,0.3187579243424085,0.7324129866801904
2021-01-03 09:00:00,0.4535888606520266,0.8108314315812072,0.08960971775954722,0.33806956688631834,0.36908390963318555,0.090543108337974,0.32682457741527843,0.7745234836543581
2021-01-03 10:00:00,0.44859008555229585,0.8656068225009309,0.08982549442070349,0.43748280013454766,0.31774483294893274,0.0670174373793759,0.28647646902245566,0.8299723783150444
2021-01-03 11:00:00,0.518684204802519,0.8974650899852054,0.0714952844801993,0.40852224422820255,0.18916197953256741,0.041302504302531726,0.21806842684147487,0.8731179685556321
2021-01-03 12:00:00,0.7020833886802157,0.8681322815284772,0.04453071140155068,0.22220964621123981,0.09731046259985915,0.018769530998611124,0.10729700177970768,0.8923275663322322
2021-01-03 13:00:00,0.7113425857252497,0.7153431843110079,0.045008571823806555,0.09055117858431529,0.041148015110387244,0.013646970180079737,0.08756857569566624,0.8922520332562943
2021-01-03 14:00:00,0.5020351590124662,0.46110738390781,0.049829157199262196,0.04004936602800955,0.01417571800020039,0.014948458708282852,0.05689398845006898,0.8975024649693712
2021-01-03 15:00:00,0.21959860666548758,0.48487731271887835,0.15271667471963604,0.0358537033097918,0.012662951475045599,0.07621144141011017,0.132845456537743,0.852736695233988
2021-01-03 16:00:00,0.16724484188062472,0.43389371334684673,0.3983401603175178,0.02998833598338971,0.05705596654090322,0.19577359503938424,0.23880888461900074,0.8545144912339048
2021-01-03 17:00:00,0.14960917865354284,0.3350123186089027,0.575550017068862,0.03744561695966919,0.17965774182139882,0.3699514580596905,0.22921700615327012,0.8555302330020428
2021-01-03 18:00:00,0.18449526713081071,0.346997855415795,0.7211121949210032,0.1031895161882018,0.4407759350056387,0.550781975141694,0.19978827588157808,0.8449515355443816
2021-01-03 19:00:00,0.29309329073101564,0.4060929511725767,0.7964322462833084,0.27396741651061335,0.6942878593206465,0.6538370986719253,0.1609764868821586,0.8315803278258077
2021-01-03 20:00:00,0.41521616618040846,0.45556117444054206,0.866791773225305,0.4315738459310347,0.8550494406978244,0.7319134757599125,0.11325324689905747,0.819115791454794
2021-01-03 21:00:00,0.41360186249495434,0.3943120794170618,0.9199981037256746,0.5751195883227561,0.9264238258258582,0.7979983205314405,0.10677338988000579,0.7906242528807805
2021-01-03 22:00:00,0.3410711824847595,0.31358783467321044,0.9493733610289222,0.5874784119945473,0.966180854639728,0.8480037332187618,0.065791242104071,0.7442294864506073
2021-01-03 23:00:00,0.41631334976767453,0.2887742203538056,0.9079379676913962,0.7049073574647499,0.9841428555908086,0.8357708768301577,0.053735364969098816,0.7060911143929841
2021-01-04 00:00:00,0.7335235594355577,0.5833340279329119,0.9090442365892629,0.8858350427668429,0.995989342509416,0.8590782382837279,0.05277494506412312,0.6553199879065859
2021-01-04 01:00:00,0.9173113993823611,0.7981934857433607,0.9135542787043986,0.9747418007722449,0.999860738818927,0.8781857269272866,0.0504254351198856,0.57908132347968
2021-01-04 02:00:00,0.99195069195158,0.8551578693776763,0.9136904940276199,1.0,1.0,0.8818094510897035,0.05475254066027709,0.47771759291582266
2021-01-04 03:00:00,0.9961947228507213,0.8746273343370288,0.8775125146505217,1.0,0.9985106979742306,0.8653247100886352,0.07936482060969711,0.4053869142403283
2021-01-04 04:00:00,0.9375945898460257,0.9562810680482754,0.9413982123682646,1.0,0.9940001553910673,0.9028113543101528,0.09041040571604754,0.31281530552773
2021-01-04 05:00:00,0.7718572299399395,0.9858152817578775,0.9282942250605727,1.0,0.9028524023609005,0.8399326067267733,0.08355116622279296,0.2317510295505578
2021-01-04 06:00:00,0.5817241924246914,0.9773598127588714,0.7770250109829631,0.9973027716922962,0.7063599100313227,0.5562189272897156,0.10734707851136428,0.1316811165518776
2021-01-04 07:00:00,0.46109804947480193,0.882361818516782,0.5455118585391038,0.9135553324411634,0.19641936264668364,0.2741790511814664,0.16305866903012695,0.05313172631446298
2021-01-04 08:00:00,0.2385034377880812,0.5470354361986467,0.2929928772210921,0.5064202940845395,0.04689994975935163,0.1802248849574178,0.18783126248716742,0.010268475182066542
2021-01-04 09:00:00,0.11470388315013318,0.19506226849761635,0.20224273854887623,0.5159838103998066,0.12761558302086706,0.19702664917994242,0.20849848773290788,0.005970293701675364
2021-01-04 10:00:00,0.1514323900434319,0.017970572820557515,0.1865542729638093,0.19381191956444113,0.2404778508598275,0.1763081591678773,0.19319738347012064,0.02811362945244299
2021-01-04 11:00:00,0.10660916010182264,0.00027966520970174855,0.1840371403074561,0.09542740588713086,0.40668203093017835,0.18255752263537378,0.17605456053971777,0.022509488224880282
2021-01-04 12:00:00,0.13321986088437485,0.0,0.23144622610393936,0.022603682536237023,0.5139496280225497,0.1398996539109288,0.1546773125755593,0.028004604975947405
2021-01-04 13:00:00,0.17320451226997058,0.0035749057040650747,0.28159521994929204,0.005969354376167888,0.400950761179247,0.1120884008522323,0.10273625847055247,0.022838806954770308
2021-01-04 14:00:00,0.4215030882865574,0.022217176140584886,0.3525471395980741,0.010180180472891404,0.31864684401172,0.14077592906793168,0.0784230399093976,0.020343686498573425
2021-01-04 15:00:00,0.5885350865995428,0.08099441249542064,0.3353397402116914,0.0005703291471563306,0.24133554624232723,0.10694778169515332,0.0609343928867947,0.026647161747518744
2021-01-04 16:00:00,0.5535703430964253,0.09506808001756137,0.3409430760115128,0.0015157719437645903,0.11571879106738166,0.09034140199452403,0.03243539998113335,0.029433462279882024
2021-01-04 17:00:00,0.42366322226736075,0.12884495457699394,0.37099024754844845,0.005348960717730077,0.03776954758908349,0.10236060735928532,0.02659221646091299,0.024507666317963007
2021-01-04 18:00:00,0.31498433991490404,0.21125598824683178,0.37664804699081694,0.005159619584733212,0.03278969807265278,0.13222118635915533,0.09510217398486087,0.023427421372241918
2021-01-04 19:00:00,0.32202302444438907,0.23663719528123112,0.33933785758230234,0.005593093709853747,0.03550268142382112,0.09138463916574617,0.22232101340597865,0.04134025772247075
2021-01-04 20:00:00,0.3716316317851343,0.19907239433528184,0.36782876170274165,0.020264044363446077,0.013283016618616797,0.09254554472954528,0.26457436423337705,0.08287333901335898
2021-01-04 21:00:00,0.3067881292190505,0.12575059722482088,0.4124304643190885,0.01323716219399802,0.01163953157861837,0.1099997929845824,0.2786953122843715,0.12486523077696104
2021-01-04 22:00:00,0.3348710390021364,0.056391679222362365,0.4794992907756993,0.005988068323849053,0.016134218807944398,0.14764851675339755,0.28162089838524373,0.16742020800674914
2021-01-04 23:00:00,0.37288477146465193,0.0593947286008929,0.5933121651644044,0.004423408538366928,0.036952744297068525,0.2500886631320896,0.2505429346774836,0.2371123555654079
2021-01-05 00:00:00,0.27343294210844693,0.05483503457995302,0.7216253300179482,0.0009112889307376126,0.10219854991212092,0.4093003339297998,0.2116684384850579,0.30627257064083035
2021-01-05 01:00:00,0.114765175208098,0.028286963029705996,0.8200793039043447,0.0017461929888461965,0.23553300843860747,0.5674995124230227,0.21818455588544147,0.3523661137635398
2021-01-05 02:00:00,0.028307089169371014,0.04727079847615463,0.8751796208558009,0.011451112221986772,0.4206699744112546,0.666697055896068,0.24330800798956606,0.3969976058680875
2021-01-05 03:00:00,0.023122659702761096,0.11940771054802102,0.933282965384425,0.0892692887661046,0.5999071894620498,0.7111993403807951,0.19692632010072955,0.42573408022666337
2021-01-05 04:00:00,0.12580148849411088,0.25949823703801417,0.9696139135452934,0.19211337490419722,0.8834204892509938,0.7933992778912059,0.1857094191786235,0.4200704238918072
2021-01-05 05:00:00,0.2662974988761822,0.388548910685946,0.8819829648187291,0.3656899255060737,0.9802521102214864,0.8633889391683661,0.17240666147063097,0.43044709518019647
2021-01-05 06:00:00,0.21870714395266896,0.33292828199080876,0.7842393095207839,0.4754707675129141,0.997414384849659,0.8491718675308564,0.1435869671577443,0.42295410779163695
2021-01-05 07:00:00,0.3269877660796402,0.487309430873839,0.6807623226302889,0.756762030371394,0.9974799368097135,0.7553286502499367,0.09846660576343697,0.40529398367427344
2021-01-05 08:00:00,0.4117220834538773,0.636652708475494,0.6304311906356951,0.8306397557493088,1.0,0.6196390007643295,0.09695754460801914,0.33760146947609426
2021-01-05 09:00:00,0.3380416114661155,0.5535627135843464,0.6300621706195975,0.8067701178277122,0.8888888888888888,0.6902425343796503,0.09758889357092011,0.3185216314970252
2021-01-05 10:00:00,0.4905198297954684,0.7306636780024529,0.5784168651489715,0.9923459635794538,0.8888888888888888,0.6983914449180068,0.08884375389073275,0.2856646331845102
2021-01-05 11:00:00,0.5993463909082621,0.9010957896303482,0.5785967434890321,0.998357255943149,0.7777777777777778,0.6471766859430714,0.09180120174818858,0.24377171819404236
2021-01-05 12:00:00,0.6026737335487932,0.9286210048606234,0.5258883201206336,1.0,0.6666666666666666,0.5493372314944597,0.07485386877310125,0.20323369331535265
2021-01-05 13:00:00,0.6128754533077382,0.946889859404574,0.5787802443339385,1.0,0.3333333333333333,0.5,0.059295093985418997,0.14708772591999048
2021-01-05 14:00:00,0.6762708798252588,0.9814009053455587,0.5789274566742072,1.0,0.8888888888888888,0.6988728437980904,0.039911981963656536,0.14387969564016034
2021-01-05 15:00:00,0.8077970497084987,1.0,0.9991780287748606,1.0,1.0,0.95,0.05351224222858637,0.1681238829380861
2021-01-05 16:00:00,0.7707028257005828,1.0,0.9892124171005235,1.0,1.0,0.999599418506332,0.16263382236221025,0.20928634189255266
2021-01-05 17:00:00,0.904851232303514,0.9967997150047743,0.9176638179579442,1.0,0.8888888888888888,0.9838525430184409,0.26170648765199883,0.2336923975752392
2021-01-05 18:00:00,0.8577098494389164,0.9902883913942631,0.9129930792118821,1.0,0.998850445443489,0.9255779182120442,0.36058488590419807,0.22756225566189914
2021-01-05 19:00:00,0.7924948016757957,0.9924796684034081,0.9299972234379389,1.0,0.9818437651317107,0.9126391213681172,0.39614039329096595,0.23165132958740325
2021-01-05 20:00:00,0.7482336968365335,0.9888535595510372,0.9454402094115202,1.0,0.7827116372445941,0.9195572477139506,0.4207409441914253,0.26690065282722764
2021-01-05 21:00:00,0.7704898722708547,0.9974057519124667,0.9135748065531321,1.0,0.8955651250834182,0.959999373757362,0.4077786733220576,0.29213444785042625
2021-01-05 22:00:00,0.6574584531343649,1.0,0.8813545190271629,0.9487267668855144,0.9479720339664678,0.9631191724206631,0.4225032164212779,0.2883137782881574
2021-01-05 23:00:00,0.5471708445822931,1.0,0.8880497160360035,0.7568329806803633,0.9484103397850947,0.9448737162138935,0.4022979127233162,0.2886863967864567
2021-01-06 00:00:00,0.4997397346301461,1.0,0.8780223374454448,0.5610237381819889,0.9460917231398861,0.9162880824766633,0.3911838410172776,0.3397623503862051
2021-01-06 01:00:00,0.4029338042992533,1.0,0.942693963664042,0.4080332847152864,0.8638475910669569,0.8391572542656229,0.335531350446016,0.42589126112512016
2021-01-06 02:00:00,0.34200776885403356,0.9878690061984393,0.8034526152712498,0.33227619742736925,0.6833769862632177,0.5972069890628702,0.2980859301301731,0.4857568319977634
2021-01-06 03:00:00,0.30215797186713417,0.9322242492243653,0.5983217300914043,0.19654640645886529,0.6018943411436505,0.4284556569930748,0.2795866360755911,0.6300706398844919
2021-01-06 04:00:00,0.3056784395762418,0.7759504024976639,0.4520776853875949,0.1843935449367649,0.4568856931716278,0.301788707041576,0.2171906500776977,0.5883232436069284
2021-01-06 05:00:00,0.17236087715922604,0.4794244634058347,0.37698919956468074,0.08767866427057305,0.2323086605188313,0.1542926134373493,0.1397548861634515,0.5909591944167363
2021-01-06 06:00:00,0.11111823127551204,0.3443589752733326,0.3380114323389942,0.06637620419571824,0.13840592499616558,0.11588997995926342,0.08094294455603522,0.6350719246621424
2021-01-06 07:00:00,0.08454470107606882,0.2437046194622991,0.2962664316914272,0.0629346002840611,0.05494864338351804,0.07977218471890835,0.05622646890955404,0.7200675884592173
2021-01-06 08:00:00,0.05846447898986622,0.20177024057551796,0.2602567605317023,0.06442783413869317,0.009813401297897588,0.05822072870585408,0.03914355133146603,0.8214829040216611
2021-01-06 09:00:00,0.056479877459652425,0.16546738274076067,0.2532740868452946,0.10903407397288647,0.009702957425691338,0.07039097983351142,0.03770440611077724,0.8667565780460654
2021-01-06 10:00:00,0.060339201834599246,0.1405285424606444,0.2801575284199461,0.13664101355902855,0.0270986502483095,0.08850054898660566,0.04535453656188152,0.8858153177918868
2021-01-06 11:00:00,0.05524070796168142,0.10505701040637674,0.3262637910986739,0.13413711712489387,0.04483642856046123,0.10122759239416632,0.04550868001646549,0.901689104334464
2021-01-06 12:00:00,0.04796905093319272,0.0768094678222361,0.3260119308669639,0.10026691128068367,0.045990730182251596,0.1039419754198839,0.029928119904704564,0.9133323069175917
2021-01-06 13:00:00,0.036832399956175425,0.05070630803302868,0.3041870939280228,0.08255605499986365,0.05582948696593563,0.1282484534971085,0.01626431565734441,0.8990798216746344
2021-01-06 14:00:00,0.02391719441068437,0.027027534269411197,0.31324596281674855,0.08661510875347377,0.06930655483994325,0.14066756877428402,0.010695152067495023,0.8892836321018279
2021-01-06 15:00:00,0.024522370686449135,0.03468494532202165,0.3080295492071591,0.07996774210233475,0.04829462998084119,0.11628840358598033,0.016944922258855244,0.82806582298948
2021-01-06 16:00:00,0.04487676145899361,0.05511744114542001,0.2815069672392638,0.08934334306597927,0.023435689066487658,0.08938146284450531,0.026348195317803413,0.6869806767190383
2021-01-06 17:00:00,0.06477376304638667,0.1053173645080924,0.256292601529631,0.09843058401822591,0.020279150643216014,0.08310507816857246,0.022897445248125047,0.6076939481159451
2021-01-06 18:00:00,0.03232579063684202,0.07873831273368793,0.3288082854567291,0.05539078832300401,0.04061633724657748,0.10628175554558505,0.014729014006695124,0.5893936405035622
2021-01-06 19:00:00,0.016123125145514654,0.026562855936488786,0.36705984480475956,0.020938400749915022,0.07640180880910065,0.10754547648716162,0.004412141057234217,0.5875630412675574
2021-01-06 20:00:00,0.00968365652221569,0.0011790888213059794,0.40699835534446066,0.004168419036142667,0.07422683985003745,0.11545519430792009,0.0013541063415456326,0.59210231590517
2021-01-06 21:00:00,0.0033873983549742976,0.0,0.4973611018733111,0.0007104996048443677,0.0828368133438304,0.20048259731411328,0.0029609844061936693,0.5993046140889183
2021-01-06 22:00:00,0.006303639051739422,0.00014513902576945148,0.573494702568992,0.0,0.11392542031665417,0.2684728681610646,0.0018425662401931637,0.6043973363303303
2021-01-06 23:00:00,0.008498351582193897,0.0031053223508463387,0.6567805465233497,0.0,0.13053079277922125,0.3283995194202076,0.0003064974853170966,0.5691437179879687
2021-01-07 00:00:00,0.0020084952445902507,0.0032970729020346404,0.6907524360775892,0.0,0.15437995690457337,0.3905473663460645,0.00041029724017195286,0.5294639505747656
2021-01-07 01:00:00,0.0006676184371398918,0.0004660456466643531,0.7653174714116315,0.0,0.23169469100648776,0.4746221742587703,0.0024812239144214655,0.5141449106291933
2021-01-07 02:00:00,5.56587376984971e-05,0.0,0.7914078146523583,0.0,0.31511699746615157,0.5253936632391304,0.007804932261716559,0.4932239716566899
2021-01-07 03:00:00,0.0005604035889328186,0.0,0.7987678122163941,0.0008255809168516322,0.32214780767463214,0.5221728756446129,0.00833995849601677,0.4823535489390592
2021-01-07 04:00:00,0.0,0.0,0.8596315203953504,0.001644601662157996,0.4113783978292651,0.5929264515479303,0.0025103825408296578,0.45733868305424114
2021-01-07 05:00:00,0.0,0.0,0.9043737914439349,0.0016085849445947177,0.48448725128563513,0.6360126314914685,0.00040630519741975175,0.42158486904399217
2021-01-07 06:00:00,0.0005673412063230258,0.0018656359175789612,0.8988726174712333,0.004269478796348034,0.577084973064315,0.6495030776002819,0.0006781299090095073,0.3980511094524305
2021-01-07 07:00:00,0.005231936421842879,0.01643800800562028,0.8916782107916144,0.030265156534773997,0.6055047548530821,0.6534582369272329,0.0010428020800242594,0.41670269299986273
2021-01-07 08:00:00,0.04874979110422382,0.05998462057497759,0.8776476536611483,0.11784607992480073,0.6428950071467102,0.6644440527620064,0.0,0.3983664291916357
2021-01-07 09:00:00,0.09211790031401493,0.10884376312753574,0.8927637153571794,0.17089509633321195,0.722092977784278,0.6933007735482306,0.0,0.32958706718164604
2021-01-07 10:00:00,0.08183241599047078,0.09423367508232691,0.911800908309766,0.1595410684067464,0.7869034345638662,0.7169137148324525,0.0013841314948780771,0.3046966179875319
2021-01-07 11:00:00,0.06051874278694169,0.04090545705090993,0.9023255212887754,0.1545807742169955,0.8124811472016454,0.7270932242261074,0.0025898799142086253,0.2944702780846092
2021-01-07 12:00:00,0.054446836219583225,0.017520077653341994,0.9087630051083542,0.1471674451496189,0.8255498546312624,0.754241808280528,0.001759607153909517,0.232046814762083
2021-01-07 13:00:00,0.06704388120934843,0.0151879899844626,0.942050749214176,0.12384713270282209,0.8101309063124709,0.768355668066373,0.0013935755661502087,0.191459937618814
2021-01-07 14:00:00,0.12632548598898286,0.023337666017414577,0.9633395152071477,0.12799141677381293,0.8286110875906584,0.7775576794378416,0.0005823246284489609,0.17387962311226857
2021-01-07 15:00:00,0.25038826822564964,0.05215235744371433,0.9627115854145731,0.1296941086199829,0.8366104270124447,0.7810887794324256,0.0,0.1872373409473741
2021-01-07 16:00:00,0.3877168296595749,0.1806527325232891,0.959929684229284,0.15478706406921566,0.8678441931170051,0.7917139249458769,0.0017288852722216102,0.18303918725801466
2021-01-07 17:00:00,0.4928122715445296,0.3300071739817388,0.9086716832703884,0.1581767300220917,0.9036948263804389,0.7402385001853287,0.003748258362810174,0.1845643952074385
2021-01-07 18:00:00,0.46941613341598726,0.40158129556133654,0.912791315397402,0.15600573695094933,0.9434457941279288,0.7412868324901012,0.014887885828273576,0.1735538080641673
2021-01-07 19:00:00,0.47390139925944263,0.40164415465741465,0.9134215634361175,0.18714434857256554,0.9636583918340043,0.7410661526192585,0.03154924845142045,0.15604755855875904
2021-01-07 20:00:00,0.49797385896934154,0.44302146304139073,0.9105687532825691,0.22108362487044267,0.9759340111197284,0.7475079510783285,0.043845774206517855,0.1504324167554945
2021-01-07 21:00:00,0.6378146961807463,0.3548402898456274,0.9112122397620182,0.23439524733416284,0.9931877407645023,0.7713302665773093,0.05841186798758751,0.16140211280638359
